id,class_session_id,lesson_question_id,user_id,group_id,logged_in_user,text,updated_on,parent_id,ip,visible
328139,12272,15206,19899,NULL,NULL,"&lt;p&gt;Hypothesis: The treatment of Zapweedz herbicide is causing the simploids to get sick&lt;/p&gt;

&lt;p&gt;Treatment variable: herbicide&lt;/p&gt;

&lt;p&gt;Controls: Number of simploids, number of plants, and lack of parasites&lt;/p&gt;

&lt;p&gt;How many weeks: 4&lt;/p&gt;

&lt;p&gt;How many replicates: 8 plots (4 experimental and 4 control plots)&lt;/p&gt;
","2020-09-01 17:35:54",0,76.78.241.145,1
328143,12272,15206,19952,NULL,NULL,"&lt;p&gt;To test the hypothesis that Simploids are getting sick from the parasite, I had 8 total plots holding 40 Simploids and 60 plants. In 4 plots I added the parasite and in the remaining 4 plots I did not add the parasite. This would allow me to measure the percent of sick Simploids. The experiment was conducted in 3 weeks.&nbsp;&lt;/p&gt;
","2020-09-01 17:36:26",0,174.226.137.20,1
328156,12272,15206,19899,NULL,NULL,"&lt;p&gt;I have the same information and conclusion as you, but I would recommend using a line graph to show change (or lack of) over time if you want to show the experimental results over the 4 weeks.&nbsp;&lt;/p&gt;
","2020-09-01 17:39:36",328105,76.78.241.145,1
328172,12272,15206,19952,NULL,NULL,"&lt;p&gt;Graph is neat and easy to read with the correct information.&nbsp;&lt;/p&gt;
","2020-09-01 17:41:47",328139,174.226.137.20,1
328178,12272,15206,19899,NULL,NULL,"&lt;p&gt;I have the same&nbsp;results as you. I agree that the herbicide has no affect on the sick simploids, indicated by the same percentage of sick simploids between the control and experimental groups.&lt;/p&gt;
","2020-09-01 17:43:48",328056,76.78.241.145,1
328181,12272,15206,19952,NULL,NULL,"&lt;p&gt;I agree with your data, however, maybe a line graph would of been easier&nbsp;to present the information.&nbsp;&lt;/p&gt;
","2020-09-01 17:45:03",328105,174.226.137.20,1
328192,12272,15206,19782,NULL,NULL,"&lt;p&gt;Methods: The treatment variable which I have used in this experiment is the ZapWeedz Herbicide to test its effect on the Simploid population throughout Idyllic. The control group I utilized was 4 plots of untreated land, in which 60 simploids lived with an adequate food supply of 60 plants. The experimental group I used was 4 plots of ZapWeedz treated land, where 60 simploids lived with the same food supply of 60 plants. The experiment was done over the course of 4 weeks, in which data was recorded every week. In terms of replicates, I used 8 study plots, with 4 of them being treated with herbicide and 4 of them not treated at all.&nbsp;&lt;/p&gt;

&lt;p&gt;&nbsp;&lt;/p&gt;

&lt;p&gt;The results are as shown in the graph, the herbicide did raise the levels of mean blood intoxicant in the simploids, however, that did not cause any simploids to die. My hypothesis, which stated that the ZapWeedz herbicide would be the reason for the Simploid population dying, cannot be supported by the results of the experiment.&lt;/p&gt;
","2020-09-01 17:47:56",0,76.78.241.19,1
328196,12272,15206,19896,NULL,NULL,"&lt;p&gt;Hey nice work, but I think you mixed up some information in&nbsp;your methods. You begin with you stating you chose to test &lt;u&gt;herbicide&lt;/u&gt;, but then conclude that &lt;u&gt;parasites&lt;/u&gt; are the cause of sickness. Im unsure how you came to this conclusion.&nbsp;&lt;/p&gt;
","2020-09-01 17:51:38",328066,50.30.161.185,1
328200,12272,15206,19896,NULL,NULL,"&lt;p&gt;The graph looks very clean which I appreciate in a hand drawn graph. I also liked that you included your interpretation of your results. Overall great work!&lt;/p&gt;
","2020-09-01 17:53:10",328064,50.30.161.185,1
328201,12272,15206,19760,NULL,NULL,"&lt;p&gt;I understand your data perfect, however maybe a histogram would be better to show the difference between the control and experimental. Other than that, great graph!&nbsp;&lt;/p&gt;
","2020-09-01 17:54:08",328143,71.51.191.21,1
328202,12272,15206,14667,NULL,NULL,,"2020-09-01 17:55:07",0,75.102.135.4,1
328205,12272,15206,19746,NULL,NULL,"&lt;p&gt;Herbicides were elected as the independent variable. The number of simploids tested and the amount of food they had were both held constant at 20 and 60 respectively. Four plots were dedicated as experimental plots while&nbsp;four were control plots&nbsp;which saw&nbsp;no treatment with herbicide. The experiment continued for four weeks, over which time mean blood toxicant levels and the percentage of dead simploids were recorded.&lt;/p&gt;
","2020-09-01 17:55:18",0,75.102.135.140,1
328207,12272,15206,20038,NULL,NULL,"&lt;p&gt;In this graph I am testing the affect of herbicide on the population. As represented from the graph, parasites were the main cause of simploids becoming sick. Controls are represented by control 1 and 2. Total weeks used is 1-4 since week 0 was rudimentary and showed no display of data. Total of 4 weeks represented with 6 experimental data sets.&nbsp;&lt;/p&gt;
","2020-09-01 17:56:27",0,73.152.184.117,1
328208,12272,15206,19926,NULL,NULL,"&lt;p&gt;I tested the same variable (herbicide) and got the same results. I think that your graph and explanation is clear.&nbsp;&lt;/p&gt;
","2020-09-01 17:58:33",328205,75.102.135.77,1
328210,12272,15206,20038,NULL,NULL,"&lt;p&gt;I have the same data as you did, noticing that the simploids got sick from parasites instead of herbicide. Maybe one recommendation I would put is to add different factors instead of just herbicide, that way you have more data to compare it to.&nbsp;&lt;/p&gt;
","2020-09-01 17:59:15",328056,73.152.184.117,1
328212,12272,15206,20038,NULL,NULL,"&lt;p&gt;The graph looks incredibly neat and well done for a hand drawn graph I am very impressed mine would never look like this. As for the graph I had the same data set and interpretations as you had but I tested percent sick instead of dead. Very nice job.&nbsp;&lt;/p&gt;
","2020-09-01 18:01:02",328064,73.152.184.117,1
328213,12272,15206,14667,NULL,NULL,"&lt;p&gt;For this experiment I test the Simploids are getting sick due to the parasites, &nbsp;for the I take 6 total plots has &nbsp;40 Simploids and 40 plants for each. For the first three I didn&#039;t add Parasites and other three add Parasites. I use four weeks and 7 days per week.&nbsp;&lt;/p&gt;
","2020-09-01 18:06:06",328202,75.102.135.4,1
328214,12272,15206,19527,NULL,NULL,"&lt;p&gt;An experiment was ran using herbicide as the treatment variable to test if it was the cause of the many simploids getting sick. Four experimental groups contained 60 simploids each and 60 plants as well as herbicide. Another four control groups contained 60 simploids and 60 plants, but no herbicide. Data was collected from each of the eight total groups once a week for four weeks.&nbsp;&lt;/p&gt;
","2020-09-01 18:07:36",0,70.106.213.175,1
328215,12272,15206,19918,NULL,NULL,"&lt;p&gt;&lt;strong&gt;Test #1:&nbsp; Parasites&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;&lt;em&gt;Key&lt;/em&gt;:&nbsp;&lt;/p&gt;

&lt;p&gt;Y-axis: Percentage of simploids that died in the experiment&lt;/p&gt;

&lt;p&gt;X-axis: Number of total weeks&lt;/p&gt;

&lt;p&gt;Yellow line:&nbsp; Independent variable, in this cases simploids infected with parasites&lt;/p&gt;

&lt;p&gt;Green line: Dependent variable, in this case simploids without any parasites&lt;/p&gt;

&lt;p&gt;&lt;em&gt;Methods:&lt;/em&gt;&lt;/p&gt;

&lt;p&gt;I wanted to try testing the simploids for a possible parasite infestation first as the possible cause for their untimely death.&nbsp; I actually had to run this simulation twice, since the first time I ran it I didn&#039;t put enough plants in the plots and they all ended up dying.&nbsp; The second time I ran the experiment, the results were much better and made more sense.&nbsp; I used all eight plots, three I kept as dependent variables, without parasites and the other five contained the added parasites.&nbsp; I kept the number of simploids and plants at 60 for all the plots and only changed the added parasites or lack of parasites. I ran the simulation for four weeks.&lt;/p&gt;

&lt;p&gt;&lt;em&gt;Conclusion:&lt;/em&gt;&lt;/p&gt;

&lt;p&gt;After running the simulation, it was clear that the parasites are causing, at least in part, the simploids to die.&nbsp; The three untreated plots were completely unaffected with no deaths or even sickness to record.&nbsp; The beds with parasites added showed incredibly high numbers of sickness and death.&nbsp; Based on these observations, it is clear that the parasites are causing the simploids to get sick and die.&nbsp; The people of Idyllic should try to either control or if possible eradicate the parasites to save the simploids.&nbsp; Another helpful addition would be increasing the number of plants the simploids eat in the town as I discovered in my first attempt at this experiment, the plants are also crucial to the well being of the simploids as a whole.&nbsp;&lt;/p&gt;
","2020-09-01 18:07:38",0,208.76.200.242,1
328217,12272,15206,19920,NULL,NULL,"&lt;p&gt;In this experiment, four experimental groups/plots were used along with four control plots. Sixty simploids and sixty plants were present in each of the eight plots.&nbsp;Herbicide was used as the treatment variable.This experiment ran for four weeks and data was collected once a week. It should be noted that the graph depicts&nbsp;the zero slightly above where it should be&nbsp;on the y-axis for clarity purposes.&nbsp;&nbsp;&lt;/p&gt;
","2020-09-01 18:08:03",0,98.169.249.74,1
328218,12272,15206,19920,NULL,NULL,"&lt;p&gt;I agree with your data. I got similar results!&lt;/p&gt;
","2020-09-01 18:09:04",328214,98.169.249.74,1
328219,12272,15206,19782,NULL,NULL,"&lt;p&gt;I don&#039;t entirely disagree with the graph, however the methods are a little confusing. You said that you tested herbicide as your independent variable but your graph shows that you tests with parasites. Another possible improvement is adding more percentages to your y-axis so as to see a clearer idea of the amount of parasites present.&lt;/p&gt;
","2020-09-01 18:09:41",328066,76.78.241.19,1
328220,12272,15206,19918,NULL,NULL,"&lt;p&gt;I agree with the data you presented.&nbsp; I got the same results.&nbsp; It was interesting to me how the herbicide didn&#039;t kill any simploids in four weeks, but their toxicity levels did increase, so maybe if given a much longer time we could see some ramifications from the herbicide usage.&nbsp;&nbsp;&lt;/p&gt;
","2020-09-01 18:10:47",328068,208.76.200.242,1
328221,12272,15206,19782,NULL,NULL,"&lt;p&gt;I got similar numbers and results, I like how simplistic this graph is because it gets the point across much easier.&lt;/p&gt;
","2020-09-01 18:11:04",328139,76.78.241.19,1
328222,12272,15206,19918,NULL,NULL,"&lt;p&gt;I got similar data, but I do disagree with the first part of the graph.&nbsp; I my test, the simploids died off rapidly and that did not spot into the third and fourth week of the simulation.&nbsp;&nbsp;&lt;/p&gt;
","2020-09-01 18:12:48",328143,208.76.200.242,1
328223,12272,15206,19527,NULL,NULL,"&lt;p&gt;I agree with your results that no simploids got sick due to the herbicide, I got the same results. I would recommend making the Y axis up to 100% to improve your graph.&nbsp;&lt;/p&gt;
","2020-09-01 18:12:54",328059,70.106.213.175,1
328224,12272,15206,19746,NULL,NULL,"&lt;p&gt;I agree with your results. As time progressed, no more simploids treated with herbicide died than those which were not treated&lt;/p&gt;
","2020-09-01 18:13:44",328056,75.102.135.140,1
328225,12272,15206,19746,NULL,NULL,"&lt;p&gt;As Kaylee wrote, I think you may have mixed up parasites and herbicide in your description.&lt;/p&gt;
","2020-09-01 18:15:29",328066,75.102.135.140,1
328226,12272,15206,19782,NULL,NULL,"&lt;p&gt;I did the exact same experiment, but I used a line graph instead to show the change over time. But the information is still clearly presented in the bar graph which accomplishes the same purpose, which is great.&lt;/p&gt;
","2020-09-01 18:15:31",328217,76.78.241.19,1
328227,12272,15206,19527,NULL,NULL,"&lt;p&gt;I forgot to mention that the red represents the simploid plots treated with herbicide and the green represents the control plots with no herbicide.&lt;/p&gt;
","2020-09-01 18:17:45",328214,70.106.213.175,1
328232,12272,15206,19914,NULL,NULL,"&lt;p&gt;&lt;strong&gt;Graph description:&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;The weekly, average percentages&nbsp;of sick simploids in plots 1-4.&lt;/p&gt;

&lt;p&gt;&lt;strong&gt;Methods:&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;-Treatment: plots 1-4 had&nbsp;parasites (experimental group)&lt;/p&gt;

&lt;p&gt;-Control(s): plots 5-8 had no parasites (control group), 40 plants (food) and 40 simploids per plot&lt;/p&gt;

&lt;p&gt;-Weeks: 4&lt;/p&gt;

&lt;p&gt;-Replicates (plots): 8&lt;/p&gt;

&lt;p&gt;&lt;strong&gt;Interpretation:&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;Parasites could likely be causing simploids to get sick and die as shown in the graph and table attached. Only plots 1-4 were treated with parasites and simploids living within those plots got sick and some&nbsp;experienced death.&lt;/p&gt;

&lt;p&gt;&nbsp;&lt;/p&gt;
","2020-09-01 18:25:05",0,67.187.19.55,1
328233,12272,15206,19914,NULL,NULL,"&lt;p&gt;Hi Leona I think your graph is great but perhaps you could use a smaller scale to match the results? For example instead of a scale of 10s perhaps a scale of 0.1 or 0.5 could allow for better viewing precision!&lt;/p&gt;
","2020-09-01 18:27:41",328214,67.187.19.55,1
328236,12272,15206,19920,NULL,NULL,"&lt;p&gt;I forgot to add the following:&lt;/p&gt;

&lt;p&gt;There was a 0% sickness rate in simploids with addition of the pesticide. Therefore, it is unlikely that the presence of pesticide alone is the cause of simploid sickness.&nbsp;&lt;/p&gt;
","2020-09-01 18:29:33",328217,98.169.249.74,1
328239,12272,15206,19527,NULL,NULL,"&lt;p&gt;Additionally, none of the simploids got sick, as seen in the graph. Therefore, it was be suggested that herbicide is not the cause of sick simploids.&lt;/p&gt;
","2020-09-01 18:30:54",328214,70.106.213.175,1
328242,12272,15206,19914,NULL,NULL,"&lt;p&gt;Hi Kaylee! I got very similar data to what&nbsp;your graph depicts. My graph also had the same y and x-axis but I enjoy seeing your&nbsp;data in a&nbsp;line graph&nbsp;rather than my own histogram as it shows the exponential growth of&nbsp;the % sick simploids&nbsp;much clearer!&lt;/p&gt;
","2020-09-01 18:32:37",328143,67.187.19.55,1
328243,12272,15206,20075,NULL,NULL,"&lt;p&gt;My hypothesis was that shamworms were causing the sickness. The treatment variable was parasites. All plots had the same amount of plants and simploids (60 for both). No plots were treated with herbicide. Control plots were not treated with parasites. There were 4 plots used for control treatment and 4 plots for the experimental treatment. The experiment was ran for 4 weeks.&nbsp;&lt;/p&gt;
","2020-09-01 18:32:37",0,73.99.78.114,1
328245,12272,15206,19936,NULL,NULL,"&lt;p&gt;&lt;strong&gt;Method&lt;/strong&gt;: Tested if herbicide will affect&nbsp;Simploid health over time. Eight study plots were used in total over four weeks; four plots with herbicide (treatment group)&nbsp;and four plots&nbsp;without herbicide (control group). All plots contained 20 Simploids and 20 plants and were placed in the same location to keep weather conditions constant.&nbsp;&lt;/p&gt;
","2020-09-01 18:34:22",0,209.54.89.65,1
328247,12272,15206,19922,NULL,NULL,"&lt;p&gt;My hypothesis was that herbicides were causing the simploid&#039;s to be sick and have high blood toxicity levels. My treatment variable was herbicides. The control has no herbicides or parasites. My experiment lasted 4 weeks, the graph is at 4 weeks. I used 6 plots, first 3 were control groups with no parasites or herbicides and the last 3 all had herbicides but no parasites. This experiment did not support the hypothesis because the percent of simploids sick did not vary between the control group and the treatment group. While the treatment groups did have a higher blood toxicity level they did not get sick.&nbsp;&lt;/p&gt;
","2020-09-01 18:36:50",0,134.126.253.44,1
328249,12272,15206,19936,NULL,NULL,"&lt;p&gt;We got the same results, but&nbsp;you did a much larger sample size, so your data&nbsp;is more reliable than mine. The methods could be condensed when explaining the experimental units. Also, bar graphs usually start at zero, so there is no need to draw any bars, although the graph may look naked.&lt;/p&gt;
","2020-09-01 18:39:22",328105,209.54.89.65,1
328250,12272,15206,19543,NULL,NULL,,"2020-09-01 18:42:53",0,209.54.89.65,1
328251,12272,15206,19946,NULL,NULL,"&lt;p&gt;The treatment in my experience was the presence of herbicide. 4 plots contained herbicide and 4 plots contained no herbicide. Each of the 8 plots had 60 simploids, 60 plants, and contained no parasites. The experiment was conducted for four weeks. Using the maximum number of plots and simploids allowed for the maximum amount of replication to ensure validity of results. The results showed no difference between the experimental group and the control group, indicating that herbicide is not responsible for causing the decline in the simploid population.&lt;/p&gt;
","2020-09-01 18:43:00",0,76.78.241.89,1
328252,12272,15206,20075,NULL,NULL,"&lt;p&gt;I agree with your post and graph. I also did parasites, and created a similar graph. Your results are also very clear, although you might have wanted to include standard deviation with your averages.&lt;/p&gt;
","2020-09-01 18:43:32",328232,73.99.78.114,1
328254,12272,15206,19920,NULL,NULL,"&lt;p&gt;In this experiment, four experimental groups/plots were used along with four control plots. Sixty simploids and sixty plants were present in each of the eight plots.&nbsp;Herbicide and parasites were&nbsp;used as the treatment variables.This experiment ran for four weeks and data was collected once a week. It should be noted that the graph depicts&nbsp;the zero on the y-axis for clarity.&nbsp;&nbsp;&lt;/p&gt;

&lt;p&gt;Interpretation:&lt;/p&gt;

&lt;p&gt;After the week one, the percentage if sick simploids spiked dramatically and remained relatively high. Due to this data, it is likely that the combination of parasites with herbicides is harmful to the health of the simploids.&nbsp;&lt;/p&gt;
","2020-09-01 18:44:18",0,98.169.249.74,1
328255,12272,15206,19543,NULL,NULL,"&lt;p&gt;The independent variable in this was parasite. Controls were the number of herbicides (0), the number of simploids per plot, the number of plots tested, and the amount of plants. Over 4 weeks, simploids did become ill in both groups. This appeared to have an affect on the overall health of simploids.&lt;/p&gt;
","2020-09-01 18:45:43",328250,209.54.89.65,1
328258,12272,15206,19543,NULL,NULL,"&lt;p&gt;I agree with your results and data here and the graph is easy to read.&lt;/p&gt;
","2020-09-01 18:46:30",328202,209.54.89.65,1
328261,12272,15206,19946,NULL,NULL,"&lt;p&gt;Hi Kennan, I also did herbicide levels and found the same results you did!&nbsp;However, I think that your graph would more clearly convey these findings if you chose to exclude mean blood toxicant level. Mean blood toxicant level does not answer our question of why simploids population is declining as directly as % sick or % dead do, since a simploid can have a higher mean blood toxicant level but not be sick. Removing it would help make your findings (that herbicide is not responsible for the decline in population) more clear.&lt;/p&gt;
","2020-09-01 18:48:42",328245,76.78.241.89,1
328262,12272,15206,19920,NULL,NULL,"&lt;p&gt;The only thing I &quot;disagree&quot; with is you didn&#039;t state how many simploids/plants you put in each plot.&lt;/p&gt;
","2020-09-01 18:48:42",328247,98.169.249.74,1
328264,12272,15206,19543,NULL,NULL,"&lt;p&gt;I agree with your data, however, when I did the same test, within a week, my Simploids were getting sick and killed off&nbsp;immediately, and come the 3rd and 4th weeks, the number of started to decrease.&lt;/p&gt;
","2020-09-01 18:50:25",328143,209.54.89.65,1
328267,12272,15206,19946,NULL,NULL,"&lt;p&gt;I got the same results as you and used the same methods! I like how straight forward your graph is, and I think a line graph is a good choice for showing the data over time.&lt;/p&gt;
","2020-09-01 18:52:04",328139,76.78.241.89,1
328275,12272,15206,19949,NULL,NULL,"&lt;p&gt;My hypothesis was that the herbicide is what was causing the sickness and death of the simploids. My treatment variable was the herbicide being used in that plot with nothing else changed from the control. The control was nothing being used, two plants for every simploid (20 simploids&nbsp;each plot / 40 plants each plot) to ensure they didn&#039;t die from starvation, and no parasites in the plot. I ran the experiment for 4 weeks. I used all 8 plots available and split them in half between treatment group and control group, so 4 plots had herbicide and 4 plots did not. My results are presented in a graph and show that not a single simploid died in any of the plots, also none of the simploids got sick either.&lt;/p&gt;
","2020-09-01 19:04:00",0,76.78.240.118,1
328278,12272,15206,19928,NULL,NULL,"&lt;p&gt;The treatment variable in my experiment was the parasite while the control group was to have no parasites present. The constants in my experiment were having the same amount of Simploids in all 4 plots and also the parasite presence/absence.&nbsp;I tested my experiment over&nbsp;the course of 4 weeks. I had 4 plots total, 2 of them had the parasites and 2 of them did not.&nbsp;&lt;/p&gt;
","2020-09-01 19:10:32",0,76.78.241.224,1
328279,12272,15206,19504,NULL,NULL,"&lt;p&gt;Methods: My hypothesis was herbicide use is making the simploids sick. I had 8 plots all together. All 8 plots had 60 simploids and 60 plants, one plant for each simploid. Four of the plots had no herbicides and the other four plots had added herbicides. I ran the experiment for 4 weeks recording the amount of simploids sick in all plots every week. My independent variable was herbicides. My control was the plots without herbicides. My dependent variable was the average number of simploids sick in four weeks.&nbsp;&lt;/p&gt;

&lt;p&gt;Results: My graph shows that the control plots without herbicides had no simploids sick in four weeks and the plots with herbicides also had no simploids sick in four weeks. I recommend that the use of herbicides is not causing simploids to get sick and that the ideas of parasites being the cause should be tested.&nbsp;&lt;/p&gt;
","2020-09-01 19:10:51",0,71.63.40.245,1
328281,12272,15206,19928,NULL,NULL,"&lt;p&gt;My results supported my hypothesis that parasites cause the Simploid sickness, because the percent of simploids that got sick in the experimental group was higher than in the control group.&lt;/p&gt;
","2020-09-01 19:13:36",328278,76.78.241.224,1
328282,12272,15206,19518,NULL,NULL,"&lt;p&gt;&lt;br /&gt;
My hypothesis was that herbicides were causing the simploids to have high blood toxicity levels and get sick. My treatment group was exposed to herbicides, and my control group was not exposed to herbicides. I ran the test for 4 weeks, but only recorded the data for the 4th week. There were 3 replicates of the control group and 3 replicates of the treatment group. The data did not support the hypothesis. Although the simploids&#039; blood toxicity levels did increase in the treatment group, the number of sick simploids (zero) was the same in both the control and treatment groups.&lt;/p&gt;
","2020-09-01 19:14:05",0,75.102.135.165,1
328283,12272,15206,19970,NULL,NULL,"&lt;p&gt;Methods: My treatment group was plots with parasites, and my control was sites with no parasites. The confounding variables I controlled and kept the same for all sites was whether or not there was herbicide (none in all), simploid number, and plant number. I tested my experiment over the course of 4 weeks, and I had 8 plots, 4 control and 4 treatment.&nbsp;&lt;/p&gt;
","2020-09-01 19:15:14",0,199.87.199.35,1
328284,12272,15206,19928,NULL,NULL,"&lt;p&gt;I tested the same thing, with the parasites, but I only tested for if the simploids got sick instead of doing that in addition to the percent that died from the parasite. My results still showed that the parasites were causing the simploids to get sick&lt;/p&gt;
","2020-09-01 19:17:35",328243,76.78.241.224,1
328285,12272,15206,19504,NULL,NULL,"&lt;p&gt;The graph you used in confusing because it shows both parasites and herbicide use being tested but on your methods it says that you are testing the use of herbicide. I would recommend only showing the effects of either the parasites or the herbicide use compared to no use so that the graph is less confusing. Also I recommend when using a key that you give more of a description! Other than that great job! I also got the same results.&nbsp;&lt;/p&gt;
","2020-09-01 19:17:36",328207,71.63.40.245,1
328287,12272,15206,19504,NULL,NULL,"&lt;p&gt;Your graph looks neat and is very easy to understand! I like how easily it shows the trend and does not leave out anything! Great job!&lt;/p&gt;
","2020-09-01 19:18:57",328064,71.63.40.245,1
328289,12272,15206,19928,NULL,NULL,"&lt;p&gt;I tested the parasites, not the herbicides but for your graph, I recommend starting the y-axis at 0, at the bottom instead of placing negative numbers. Even though none if the simploids got sick in your experiment, there is no way for there to be a negative number of simploids to get sick.&nbsp;&lt;/p&gt;
","2020-09-01 19:21:34",328068,76.78.241.224,1
328290,12272,15206,19958,NULL,NULL,"&lt;p&gt;My hypothesis was that Herbicide use causes the Simploids to become sick.&nbsp;&lt;/p&gt;

&lt;p&gt;I tested 4 experiment groups, in which the plots were treated with Herbicide, and 4 control groups, in which the plots had an absence of Herbicide. The experiment lasted for 4 weeks.&nbsp;&lt;/p&gt;
","2020-09-01 19:24:44",0,199.87.198.49,1
328292,12272,15206,19970,NULL,NULL,"&lt;p&gt;Lauren, I did the same treatment of testing the parasites, and I think your graph is very easy to understand and read. However, I did notice slightly different results then you did. For example, there was no death in simploids in the first two weeks, the only change coming in the 3rd week and staying consistent the fourth week. Maybe this is due t o me using less plants and simploids then you did in your trials!&nbsp;&lt;/p&gt;
","2020-09-01 19:25:06",328215,199.87.199.35,1
328294,12272,15206,19970,NULL,NULL,"&lt;p&gt;Hi kaylee. I did the same experiment that you conducting looking at parasites as a factor to simploid sickness. Also, the trend of the graph was similar to mine as well, with the first sickness being shown in week 2.&nbsp;&lt;/p&gt;
","2020-09-01 19:27:33",328143,199.87.199.35,1
328295,12272,15206,19922,NULL,NULL,"&lt;p&gt;Your results are very clear. You seemed to hypothesize correctly. I never thought about using only 40 simploids. I appreciate the way you did the graph.&nbsp;&nbsp;&lt;/p&gt;
","2020-09-01 19:29:13",328143,134.126.253.44,1
328298,12272,15206,19922,NULL,NULL,"&lt;p&gt;I agree that blood toxicity levels were a good way of comparing the use of simploids. I also tested herbicides and came to similar results. I agree with&nbsp;the hypothesis that herbicides are the reason that simploids were getting sick was not supported in the experiments. Your graphs are very clear and easy to understand.&nbsp;&lt;/p&gt;
","2020-09-01 19:32:03",328282,134.126.253.44,1
