id,class_session_id,lesson_question_id,user_id,group_id,logged_in_user,text,updated_on,parent_id,ip,visible
302349,11448,18426,16364,NULL,NULL,"&lt;p&gt;I said something different but I can see where you are coming from and it makes sense!&lt;/p&gt;

&lt;p&gt;&nbsp;&lt;/p&gt;
","2020-04-21 16:22:21",302345,74.4.249.240,1
302350,11448,18426,16034,NULL,NULL,"&lt;p&gt;I understand your dispersal flow and agree I with your logic!&lt;/p&gt;
","2020-04-21 16:22:21",302332,173.79.123.79,1
302351,11448,18426,16222,NULL,NULL,"&lt;p&gt;I had the same exact dispersal as you. According to the phylogenetic tree this would be the best guess at which came first because it broke off first.&nbsp;&lt;/p&gt;
","2020-04-21 16:22:21",302330,24.115.174.226,1
302352,11448,18426,16269,NULL,NULL,"&lt;p&gt;Some factors that I think are responsible&nbsp;for these dispersal patterns are resources that are available and less competition among species.&nbsp;&lt;/p&gt;
","2020-04-21 16:22:22",0,73.132.173.74,1
302354,11448,18426,16332,NULL,NULL,"&lt;p&gt;This was my first thought because it shows A as more closely related to C than C is to D, but according to the time scale D would have to be colonized right after C&lt;/p&gt;
","2020-04-21 16:22:35",302329,174.226.133.149,1
302355,11448,18426,16248,NULL,NULL,"&lt;p&gt;I think that the dispersal patterns will look something like this because island c has to connect to each island and then island a and b have to be connected and d and e have to be connected, but a and b and d and e are not connected except for to island c&lt;/p&gt;
","2020-04-21 16:22:38",0,98.166.219.178,1
302356,11448,18426,16376,NULL,NULL,"&lt;p&gt;&lt;br /&gt;
There was a common ancestor that split into C and D . The first event that happened was population dispersed to C from somewhere and then later in time that same population moved to D. Then population from D moved to E. Later in time, population From C moved to A and then B&lt;/p&gt;
","2020-04-21 16:22:39",302334,73.147.52.177,1
302358,11448,18426,16364,NULL,NULL,"&lt;p&gt;I said something kind of different but I understand what you are saying!&lt;/p&gt;
","2020-04-21 16:22:50",302333,74.4.249.240,1
302360,11448,18426,16296,NULL,NULL,"&lt;p&gt;I agree with your arrow diagram, that c would go to a and b&nbsp;&lt;/p&gt;
","2020-04-21 16:23:30",302352,73.200.34.205,1
302361,11448,18426,16222,NULL,NULL,"&lt;p&gt;I agreed with this initially because I was going to put this but then&nbsp;I though that they also could have went from D to E (similarly A to B) instead off both from C.&nbsp;&lt;/p&gt;
","2020-04-21 16:23:39",302340,24.115.174.226,1
302362,11448,18426,16034,NULL,NULL,"&lt;p&gt;I disagree I said something different since all the islands had to diverge off of the ancestral island C&lt;/p&gt;
","2020-04-21 16:23:52",302352,173.79.123.79,1
302363,11448,18426,16269,NULL,NULL,"&lt;p&gt;I agree with your pathway of dispersal, because C is closely related to A and B.&nbsp;&lt;/p&gt;
","2020-04-21 16:23:56",302341,73.132.173.74,1
302364,11448,18426,16331,NULL,NULL,"&lt;p&gt;Dispersal factors could include humans, events that provided &quot;bridges&quot; or methods to move across islands.&lt;/p&gt;
","2020-04-21 16:24:04",302339,107.77.202.217,1
302365,11448,18426,16376,NULL,NULL,"&lt;p&gt;&lt;br /&gt;
The photogenic tree does not show any relationship between D and A. I would disagree that any dispersal happened that way&lt;/p&gt;
","2020-04-21 16:24:19",302331,73.147.52.177,1
302366,11448,18426,16276,NULL,NULL,"&lt;p&gt;I agre with your picture and explanation, that is what I thought from looking at the phylogenetic tree.&lt;/p&gt;
","2020-04-21 16:24:25",302344,73.12.23.80,1
302367,11448,18426,16024,NULL,NULL,"&lt;p&gt;D is the closest relative to C. A and E then emerged and species from A went to B since it was the closest.&nbsp;&lt;/p&gt;
","2020-04-21 16:24:32",0,69.138.196.144,1
302368,11448,18426,16024,NULL,NULL,"&lt;p&gt;I had something similar to what you put and I agree with your reasoning&lt;/p&gt;
","2020-04-21 16:24:56",302333,69.138.196.144,1
302370,11448,18426,16296,NULL,NULL,"&lt;p&gt;By reading your explanation it makes sense and I&#039;m wrong&nbsp;&lt;/p&gt;
","2020-04-21 16:25:33",302355,73.200.34.205,1
302371,11448,18426,16331,NULL,NULL,"&lt;p&gt;I agree, I got something very similar to this!&lt;/p&gt;
","2020-04-21 16:25:34",302367,107.77.202.217,1
302372,11448,18426,16024,NULL,NULL,"&lt;p&gt;I agree with your dispersal, I had something very similar to this&lt;/p&gt;
","2020-04-21 16:25:43",302332,69.138.196.144,1
302373,11448,18426,16248,NULL,NULL,"&lt;p&gt;I agree with your dispersal idea&lt;/p&gt;
","2020-04-21 16:25:56",302330,98.166.219.178,1
302374,11448,18426,16269,NULL,NULL,"&lt;p&gt;By looking at your pathway, I can see that this is the correct pathway because A and B are related the closet to C.&nbsp;&lt;/p&gt;
","2020-04-21 16:26:14",302367,73.132.173.74,1
302375,11448,18426,16276,NULL,NULL,"&lt;p&gt;I don&#039;t know if the A and B islands would be connected to the D and E islands since they do not seem closely related on the tree. I really liked your idea behind the dispersal patterns, human movement is something I did not think of.&lt;/p&gt;
","2020-04-21 16:26:27",302329,73.12.23.80,1
302377,11448,18426,16270,NULL,NULL,"&lt;p&gt;I think there would first be a movement towards islands D and E because they split earlier on the phylogenetic tree and a group moved to D then a portion kept on going to E, both equally distant from ancestors of C. Then a group made a movement from C to A&nbsp;and a proportion from there on to B in a similar fashion as the D&amp;amp;E move.&lt;/p&gt;
","2020-04-21 16:26:35",0,173.66.71.165,1
302378,11448,18426,16225,NULL,NULL,"&lt;p&gt;We agree with your diagram. When we made ours, we did not think about which sets of islands (a/b or d/e) were colonized first. But after looking at the phylogenetic tree, we think that your assumption that d and e were colonized first makes sense.&lt;/p&gt;

&lt;p&gt;Chelsey and Chantel Pence&lt;/p&gt;
","2020-04-21 16:26:53",302342,73.31.126.71,1
302382,11448,18426,16270,NULL,NULL,"&lt;p&gt;I agree, I had almost the exact same arrows, although my reasoning was slightly different.&lt;/p&gt;
","2020-04-21 16:27:58",302330,173.66.71.165,1
302387,11448,18426,16337,NULL,NULL,"&lt;p&gt;B had to come from A since they&#039;re sister taxa, same with D and E. I couldn&#039;t really understand the tree and how C was the origin.&nbsp;&lt;/p&gt;
","2020-04-21 16:29:00",0,73.251.7.197,1
302389,11448,18426,16225,NULL,NULL,"&lt;p&gt;We were also questioning whether something like what you described occurred as well. The phylogenetic tree makes it look as if both island c and islands d/e had a common ancestor.&nbsp;&lt;/p&gt;

&lt;p&gt;Chelsey and Chantel Pence&nbsp;&lt;/p&gt;
","2020-04-21 16:29:13",302334,73.31.126.71,1
302390,11448,18426,16240,NULL,NULL,"&lt;p&gt;1) black 2) Blue 3) Green 4) purple&nbsp;&lt;/p&gt;

&lt;p&gt;According to the phylogenetic tree it looks like islands D and E were colonized first, then islands A and B. Competition for resources or a storm that allowed the lizards to be carried could explain the dispersal.&nbsp;&lt;/p&gt;
","2020-04-21 16:29:17",0,108.44.68.245,1
302392,11448,18426,16270,NULL,NULL,"&lt;p&gt;I don&#039;t think D dispersed to A only because of the way their relationship is shown on the phylogenetic tree&lt;/p&gt;
","2020-04-21 16:29:35",302331,173.66.71.165,1
302394,11448,18426,16337,NULL,NULL,"&lt;p&gt;Now that I see this this makes more sense.&nbsp;&lt;/p&gt;
","2020-04-21 16:29:50",302330,73.251.7.197,1
302395,11448,18426,16240,NULL,NULL,"&lt;p&gt;I had the same thought process in that D and E were colonized first then A and B.&nbsp;&lt;/p&gt;
","2020-04-21 16:29:59",302330,108.44.68.245,1
302400,11448,18426,16376,NULL,NULL,"&lt;p&gt;I would disagree for B to D because from the photogenic tree, B has no relation to D&lt;/p&gt;
","2020-04-21 16:31:11",302339,73.147.52.177,1
302401,11448,18426,16240,NULL,NULL,"&lt;p&gt;I think they would have jumped from D to E and A to B instead of moving to all the islands from C.&nbsp;&lt;/p&gt;
","2020-04-21 16:31:12",302340,108.44.68.245,1
302402,11448,18426,16337,NULL,NULL,"&lt;p&gt;I thought C was the parent island&lt;/p&gt;
","2020-04-21 16:31:18",302341,73.251.7.197,1
302404,11448,18426,16272,NULL,NULL,"&lt;p&gt;The species would jump from C and then quickly move onto the next island in the line since in the tree they split at about the same time.&lt;/p&gt;
","2020-04-21 16:31:53",0,98.235.22.252,1
302406,11448,18426,14557,NULL,NULL,"&lt;p&gt;Allopatric speciation by&nbsp;jump dispersal could potentially be a reason&lt;/p&gt;
","2020-04-21 16:32:08",0,73.12.107.120,1
302408,11448,18426,16272,NULL,NULL,"&lt;p&gt;I agree with this, but wonder if there is also so movement between the islands on the right&lt;/p&gt;
","2020-04-21 16:32:36",302367,98.235.22.252,1
302414,11448,18426,16155,NULL,NULL,"The main dispersal comes from islands c as the question states. The dispersal between a and d islands is not possible to tell which order they occurred so it&rsquo;s just a different dispersal pattern. There is probably no dispersal between e and a because of the large distance between the two.","2020-04-21 16:35:43",0,108.44.215.87,1
302424,11448,18426,16237,NULL,NULL,"&lt;p&gt;The lizards first moved from C to D, then to A. Then from D to E, and A to B. Based on the tree the C lizards and A lizards share more common ancestors, than the C and D lizards so the lizards most likely moved from C to D before C to A. The dispersal could be from lizards moving on debris from island to island, or somehow another animal moved them.&lt;/p&gt;
","2020-04-21 16:37:49",0,68.100.21.38,1
302425,11448,18426,16219,NULL,NULL,"&lt;p&gt;The population from C first moved to D because according to the tree it is the closest relative to C and the closest island. Then the populations moved to E&nbsp;from&nbsp;D&nbsp;because these are the next closest in distance and relationship. Then populations moved from C to A by jump dispersal maybe because A is more closely related to C. I think the populations went to D before A because D is closer than A to C.&nbsp;Then populations from A moved to B.&lt;/p&gt;
","2020-04-21 16:38:18",0,98.231.157.137,1
302431,11448,18426,16219,NULL,NULL,"&lt;p&gt;I agree, my diagram looks similar to yours.&lt;/p&gt;
","2020-04-21 16:39:09",302342,98.231.157.137,1
302435,11448,18426,16235,NULL,NULL,"&lt;p&gt;The lizards on island C may have moved to islands D and A because those islands are the closest to C, then the lizards jumped from D to E because it is the next closest and it shows that D and E&nbsp;are the closest related.&nbsp;&lt;/p&gt;
","2020-04-21 16:40:09",0,71.179.38.88,1
302437,11448,18426,16219,NULL,NULL,"&lt;p&gt;My diagram looks similar to yours. I like your factors that caused the dispersal.&nbsp;&lt;/p&gt;
","2020-04-21 16:40:27",302390,98.231.157.137,1
302440,11448,18426,16237,NULL,NULL,"&lt;p&gt;the lizards on island C share more common ancestors with island&nbsp;D&#039;s lizards&nbsp;relative to island A&#039;s lizards. So that could also be proof of the dispersal event to island D occurring first&lt;/p&gt;
","2020-04-21 16:40:37",302330,68.100.21.38,1
302444,11448,18426,16295,NULL,NULL,"&lt;p&gt;Lizard on in island C dispersed on island D and A. Liazard from island D dispersed to Island E&lt;/p&gt;
","2020-04-21 16:41:09",0,96.255.230.67,1
302445,11448,18426,16216,NULL,NULL,"&lt;p&gt;According to the&nbsp;phylogeny tree, the species on Islands D and A&nbsp;came from C and then the species on D moved to E and A to B. It is hard to tell when the species moved to the island and which island was first but I&nbsp;assumed that Island D was first due to the proximity to Island C.&nbsp;&lt;/p&gt;
","2020-04-21 16:41:17",0,71.114.86.196,1
302446,11448,18426,16237,NULL,NULL,"&lt;p&gt;I said pretty much the same thing but I don&#039;t think we would be able to tell if the dispersal from island D to E or island A to B happened before one another&lt;/p&gt;
","2020-04-21 16:41:45",302332,68.100.21.38,1
302447,11448,18426,16289,NULL,NULL,"&lt;p&gt;The dispersal is unpredictable on where it stated but island D is closer to C then A which is why I did the arrows that way.&lt;/p&gt;
","2020-04-21 16:42:02",0,71.62.49.157,1
302450,11448,18426,16328,NULL,NULL,"&lt;p&gt;The lizards on island C moved to islands A and D at the same time because these islands were closest. They then went from A to B at one time and because B was closest to A and another time, they went from D to E because again, it was closest.&lt;/p&gt;
","2020-04-21 16:42:14",0,96.231.65.92,1
302451,11448,18426,16289,NULL,NULL,"&lt;p&gt;I agree with your picture makes me want to redo two of my arrows!&lt;/p&gt;
","2020-04-21 16:42:35",302344,71.62.49.157,1
302452,11448,18426,16289,NULL,NULL,"&lt;p&gt;I have similar reason so I agree&lt;/p&gt;

&lt;p&gt;&nbsp;&lt;/p&gt;
","2020-04-21 16:42:48",302333,71.62.49.157,1
302453,11448,18426,16328,NULL,NULL,"&lt;p&gt;I agree with the drawing and reasoning on which event occurred first.&lt;/p&gt;
","2020-04-21 16:42:54",302333,96.231.65.92,1
302455,11448,18426,16281,NULL,NULL,"&lt;p&gt;the lizards on island C dispersed to A and D because they were&nbsp;the closest islands, and the subsequent&nbsp;two events where A moves to B and D moves to E&nbsp;are also caused by proximity. lizards from islands&nbsp;A and B are more closely related than islands C and A because lizards on islands&nbsp;A and B diverged more recently in time than lizards from islands C and A did. same theory for C and D vs D and E!&lt;/p&gt;
","2020-04-21 16:43:30",0,76.123.43.139,1
302456,11448,18426,16328,NULL,NULL,"&lt;p&gt;I didnt put this put i do like the reasoning behind your theory&lt;/p&gt;

&lt;p&gt;&nbsp;&lt;/p&gt;
","2020-04-21 16:43:49",302339,96.231.65.92,1
302458,11448,18426,16317,NULL,NULL,"&lt;p&gt;&nbsp;I believe proximity has the most to do with the dispersal patterns. another factor could have been large storms that transported the lizards.&lt;/p&gt;
","2020-04-21 16:44:18",0,75.102.135.134,1
302459,11448,18426,16235,NULL,NULL,"&lt;p&gt;I agree with your picture, and thought that D and A could have evolved at the same time&nbsp;&lt;/p&gt;
","2020-04-21 16:44:34",302333,71.179.38.88,1
302461,11448,18426,16281,NULL,NULL,"&lt;p&gt;i put something similar to yours, just my 2 and 3 were switched! i think yours is right though based on the height of the tree that D went to E before A went to B&lt;/p&gt;
","2020-04-21 16:44:42",302333,76.123.43.139,1
302463,11448,18426,16281,NULL,NULL,"&lt;p&gt;i agree with your tree! i had something slightly different, but yours makes sense to me!&lt;/p&gt;
","2020-04-21 16:45:26",302345,76.123.43.139,1
302467,11448,18426,16317,NULL,NULL,"&lt;p&gt;i agree that the ancestral population was on C, but I don&#039;t think it went only to D. that doesn&#039;t make sense given the tree.&lt;/p&gt;
","2020-04-21 16:46:34",302331,75.102.135.134,1
302472,11448,18426,16317,NULL,NULL,"&lt;p&gt;i agree that they started on c, but I think they went to a and d only, then went from a/d to b/e.&lt;/p&gt;
","2020-04-21 16:47:29",302340,75.102.135.134,1
302475,11448,18426,16235,NULL,NULL,"&lt;p&gt;I agree with this drawing&nbsp;but i said that the lizards on island C may have moved to islands D and A because those islands are the closest to C, then the lizards jumped from D to E because it is the next closest and it shows that D and E&nbsp;are the closest related.&nbsp;&lt;/p&gt;
","2020-04-21 16:47:52",302330,71.179.38.88,1
302487,11448,18426,16216,NULL,NULL,"&lt;p&gt;I agree with your diagram.&nbsp;&lt;/p&gt;
","2020-04-21 16:50:03",302342,71.114.86.196,1
302489,11448,18426,16216,NULL,NULL,"&lt;p&gt;I feel that the&nbsp;phylogeny tree would look different because this shows a direct relation between A and D rather than a relation between C and A.&nbsp;&lt;/p&gt;
","2020-04-21 16:52:07",302331,71.114.86.196,1
302491,11448,18426,16273,NULL,NULL,"&lt;p&gt;A and D would occur first because they are the closets to the main island of lizards (C).&nbsp; Then the next dispersal event would be A to B because they are closer together, and are more closely related.&nbsp; Then the final dispersal would be D to E as they are more closely related to.&lt;/p&gt;
","2020-04-21 16:55:01",0,108.4.11.39,1
302494,11448,18426,16283,NULL,NULL,"&lt;p&gt;In regards to the phylogenetic tree, I used island C as the parent island. Then since the closest&nbsp;branch to the top breaks off to D and E&nbsp;I have the lizards traveling there first. Going from C to D and then another branch of the tree leads the lizards to E. Then I have the next branch of the tree causing lizards from island C to arrive at island A due to the proximity of C and A in the tree. The last branch is from the lizards on island A to B.&lt;/p&gt;
","2020-04-21 16:58:02",0,98.183.206.246,1
302496,11448,18426,16283,NULL,NULL,"&lt;p&gt;I agree with your dispersal pattern and did made the same assumptions based off the phylogenetic tree&lt;/p&gt;
","2020-04-21 16:59:07",302344,98.183.206.246,1
302497,11448,18426,16283,NULL,NULL,"&lt;p&gt;I am confused on how lizards would have jumped from island C to B at the exact same time lizards from A went to B&lt;/p&gt;
","2020-04-21 17:00:15",302404,98.183.206.246,1
302498,11448,18426,16229,NULL,NULL,"&lt;p&gt;I thought the movement from island C&nbsp;to A and D would be around the same time, with lizards moving from Island D to E would happen before lizards from island D move to B. Some factors that could be responsible for the dispersal patterns of the lizard could be a natural disaster such as a thunderstorm or tornado that could physically move or wash the lizards from one island to another. They could also have found a way of transportation by either floating debris or something similar to that.&nbsp;&lt;/p&gt;
","2020-04-21 17:01:31",0,68.10.150.136,1
302499,11448,18426,16229,NULL,NULL,"&lt;p&gt;I had the same dispersal patterns&nbsp;&lt;/p&gt;
","2020-04-21 17:02:33",302333,68.10.150.136,1
302500,11448,18426,16229,NULL,NULL,"&lt;p&gt;I had something similar&nbsp;&lt;/p&gt;
","2020-04-21 17:03:29",302387,68.10.150.136,1
302503,11448,18426,16273,NULL,NULL,"&lt;p&gt;I agree with yours as I put something similar.&nbsp; A and B are more closely related and D and E are more closely related&lt;/p&gt;
","2020-04-21 17:07:10",302450,108.4.11.39,1
302511,11448,18426,16262,NULL,NULL,"&lt;p&gt;I believe this is the order by which the dispersal events took place based on how closely related each species is to one another.&lt;/p&gt;
","2020-04-21 17:16:03",0,67.187.19.208,1
302512,11448,18426,16262,NULL,NULL,"&lt;p&gt;I agree with your sequence, I predicted the same thing. You did a great job explaining why this might be order that explains the phylogenetic tree!&lt;/p&gt;
","2020-04-21 17:17:11",302342,67.187.19.208,1
302513,11448,18426,16262,NULL,NULL,"&lt;p&gt;It is interesting that you put two of the dispersal occurring at the same time. This is something I did not think about, but is logical!&lt;/p&gt;
","2020-04-21 17:18:48",302332,67.187.19.208,1
302519,11448,18426,16271,NULL,NULL,"&lt;p&gt;I think&nbsp;that the closeness of the islands&nbsp;is a factor that could be responsible for the dispersal patterns. The dispersal to island D would occur first.&nbsp;&lt;/p&gt;
","2020-04-21 17:29:34",0,71.207.143.164,1
302520,11448,18426,16271,NULL,NULL,"&lt;p&gt;I agree with your drawing!&nbsp;&lt;/p&gt;
","2020-04-21 17:29:50",302330,71.207.143.164,1
302521,11448,18426,16284,NULL,NULL,"&lt;p&gt;The ancestral species of lizard colonized D first likely because it was closer than A. The new species then colonized&nbsp;from D to E because E was closer than B to D. Next&nbsp;the new&nbsp;lizard species colonized from A to B because E and D were much farther away than B was to A.&lt;/p&gt;
","2020-04-21 17:30:57",0,199.87.198.49,1
302522,11448,18426,16271,NULL,NULL,"&lt;p&gt;I had a different drawing than yours&nbsp;&lt;/p&gt;
","2020-04-21 17:31:16",302352,71.207.143.164,1
302524,11448,18426,16284,NULL,NULL,"&lt;p&gt;I agree with your dispersal explanation and arrows.&lt;/p&gt;
","2020-04-21 17:31:35",302330,199.87.198.49,1
302525,11448,18426,16284,NULL,NULL,"&lt;p&gt;I did not think about it this way but seeing it drawn out it would make sense if the ancestral lizard came from the mainland.&lt;/p&gt;
","2020-04-21 17:33:27",302334,199.87.198.49,1
302527,11448,18426,16274,NULL,NULL,"&lt;p&gt;The first dispersal event was a migration from C to A this is known because A is the closest island to C and the first dispersal event happens on the ABC side of the tree. The second dispersal event was when the ancestral population migrated to both D and E at the same time. The final dispersal event was a migration from the A population to the B population. This is known because the B population&nbsp;splits from the A population&nbsp;and both have already diverged from the C population.&lt;/p&gt;
","2020-04-21 17:33:30",0,173.66.111.229,1
302532,11448,18426,16274,NULL,NULL,"&lt;p&gt;I disagree, the question stated the ancestral population was on island C so that is where the arrows should start.&lt;/p&gt;
","2020-04-21 17:36:50",302447,173.66.111.229,1
302533,11448,18426,16274,NULL,NULL,"&lt;p&gt;I agree but i feel the dispersal to D would have been blue instead of black&lt;/p&gt;
","2020-04-21 17:38:07",302444,173.66.111.229,1
302537,11448,18426,16365,NULL,NULL,"&lt;p&gt;from the main land the lizards made their ways to islands C, D, and E (black lines). Then from island C lizard moved to Islands A and B while on islands D and E shared lizard passage between the two (blue lines). Finally, we have island A and B moving between each other (green line)&nbsp;&lt;/p&gt;
","2020-04-21 17:48:44",0,69.140.3.43,1
302539,11448,18426,16365,NULL,NULL,"&lt;p&gt;i like yours better than my idea&lt;/p&gt;
","2020-04-21 17:49:21",302332,69.140.3.43,1
302540,11448,18426,16365,NULL,NULL,"&lt;p&gt;i got the same thing as you&lt;/p&gt;
","2020-04-21 17:49:55",302352,69.140.3.43,1
302549,11448,18426,16348,NULL,NULL,"&lt;p&gt;i assume there are other ways a species can disperse, but this is what i think&lt;/p&gt;
","2020-04-21 17:57:21",0,74.96.191.227,1
302551,11448,18426,16348,NULL,NULL,"&lt;p&gt;mine was somewhat like yours?&lt;/p&gt;
","2020-04-21 17:58:04",302331,74.96.191.227,1
302552,11448,18426,16348,NULL,NULL,"&lt;p&gt;im confused as to why there are 2 of the black arrows migrating at the same time&lt;/p&gt;
","2020-04-21 18:00:01",302404,74.96.191.227,1
302555,11448,18426,16212,NULL,NULL,"&lt;p&gt;I think the lizards moved from C to A and D around a similar time. These are the closest islands to C, therefore the lizards on A and D would go to the island closest to them as well.&lt;/p&gt;
","2020-04-21 18:16:44",0,71.62.96.78,1
302556,11448,18426,16212,NULL,NULL,"&lt;p&gt;I agree with you, I had the same thing.&lt;/p&gt;
","2020-04-21 18:17:03",302330,71.62.96.78,1
302557,11448,18426,16212,NULL,NULL,"&lt;p&gt;I disagree with you.&lt;/p&gt;
","2020-04-21 18:17:31",302341,71.62.96.78,1
302560,11448,18426,16333,NULL,NULL,"&lt;p&gt;i believe proximity is the main factor to consider here for the dispersal pattern&lt;/p&gt;
","2020-04-21 18:51:42",0,76.120.212.55,1
302561,11448,18426,16333,NULL,NULL,"&lt;p&gt;i agree, my drawing looked similar&lt;/p&gt;
","2020-04-21 18:54:32",302334,76.120.212.55,1
302562,11448,18426,16333,NULL,NULL,"&lt;p&gt;i agree, but c to d should be second&nbsp;&lt;/p&gt;
","2020-04-21 18:56:27",302444,76.120.212.55,1
302570,11448,18426,16299,NULL,NULL,"&lt;p&gt;When looking at the time scale, D is the closer relative to C. With that, the dispersal events went from C to D to E first.&nbsp;Then it went from C to A to B.&nbsp;&lt;/p&gt;
","2020-04-21 19:14:54",0,108.44.200.129,1
302572,11448,18426,16299,NULL,NULL,"&lt;p&gt;I didn&#039;t even think about dispersal starting on the mainland. I don&#039;t know if the rest of your dispersal patterns are right, but I like the idea of it starting&nbsp;mainland.&nbsp;&lt;/p&gt;
","2020-04-21 19:16:18",302537,108.44.200.129,1
302573,11448,18426,16299,NULL,NULL,"&lt;p&gt;I agree with your disperal lines and resoning. I had something similar.&nbsp;&lt;/p&gt;
","2020-04-21 19:17:12",302521,108.44.200.129,1
